,material,compatibility,chemical
30,Polyetherether Ketone (PEEK),B - Good,Carbon Monoxide
31,Polypropylene,A - Excellent,Carbon Monoxide
32,Polyurethane,A - Excellent,Carbon Monoxide
33,PPS (Ryton®),N/A,Carbon Monoxide
34,PTFE,A - Excellent,Carbon Monoxide
35,PVC,A2 - Excellent,Carbon Monoxide
36,PVDF (Kynar®),B - Good,Carbon Monoxide
37,Silicone,A2 - Excellent,Carbon Monoxide
38,stainless steel - 304,A - Excellent,Carbon Monoxide
39,stainless steel - 316,A - Excellent,Carbon Monoxide
40,Titanium,N/A,Carbon Monoxide
41,Tygon®,N/A,Carbon Monoxide
42,Viton®,A - Excellent,Carbon Monoxide
0,,,Carbon Tetrachloride
1,ABS plastic,D - Poor,Carbon Tetrachloride
2,Acetal (Delrin®),B1 - Good,Carbon Tetrachloride
3,Aluminum,D - Poor,Carbon Tetrachloride
4,Brass,N/A,Carbon Tetrachloride
5,Bronze,A2 - Excellent,Carbon Tetrachloride
6,Buna N (Nitrile),D - Poor,Carbon Tetrachloride
7,Carbon graphite,A - Excellent,Carbon Tetrachloride
8,Carbon Steel,N/A,Carbon Tetrachloride
9,Carpenter 20,B - Good,Carbon Tetrachloride
10,Cast iron,D - Poor,Carbon Tetrachloride
11,Ceramic Al203,A - Excellent,Carbon Tetrachloride
12,Ceramic magnet,A - Excellent,Carbon Tetrachloride
13,ChemRaz (FFKM),A - Excellent,Carbon Tetrachloride
14,Copper,A - Excellent,Carbon Tetrachloride
15,CPVC,D - Poor,Carbon Tetrachloride
16,EPDM,D - Poor,Carbon Tetrachloride
17,Epoxy,A1 - Excellent,Carbon Tetrachloride
18,Fluorocarbon (FKM),A - Excellent,Carbon Tetrachloride
19,Hastelloy-C®,A1 - Excellent,Carbon Tetrachloride
20,Hypalon®,D - Poor,Carbon Tetrachloride
21,Hytrel®,D - Poor,Carbon Tetrachloride
22,Kalrez,B - Good,Carbon Tetrachloride
23,Kel-F®,A1 - Excellent,Carbon Tetrachloride
24,LDPE,D - Poor,Carbon Tetrachloride
25,Natural rubber,D - Poor,Carbon Tetrachloride
26,Neoprene,D - Poor,Carbon Tetrachloride
27,NORYL®,D - Poor,Carbon Tetrachloride
28,Nylon,D - Poor,Carbon Tetrachloride
29,Polycarbonate,D - Poor,Carbon Tetrachloride
30,Polyetherether Ketone (PEEK),A - Excellent,Carbon Tetrachloride
31,Polypropylene,D - Poor,Carbon Tetrachloride
32,Polyurethane,D - Poor,Carbon Tetrachloride
33,PPS (Ryton®),A - Excellent,Carbon Tetrachloride
34,PTFE,A - Excellent,Carbon Tetrachloride
35,PVC,D - Poor,Carbon Tetrachloride
36,PVDF (Kynar®),A2 - Excellent,Carbon Tetrachloride
37,Silicone,D - Poor,Carbon Tetrachloride
38,stainless steel - 304,B - Good,Carbon Tetrachloride
39,stainless steel - 316,B - Good,Carbon Tetrachloride
40,Titanium,A - Excellent,Carbon Tetrachloride
41,Tygon®,B - Good,Carbon Tetrachloride
42,Viton®,A - Excellent,Carbon Tetrachloride
0,,,Carbon Tetrachloride (dry)
1,ABS plastic,D - Poor,Carbon Tetrachloride (dry)
2,Acetal (Delrin®),N/A,Carbon Tetrachloride (dry)
3,Aluminum,D - Poor,Carbon Tetrachloride (dry)
4,Brass,A1 - Excellent,Carbon Tetrachloride (dry)
5,Bronze,B2 - Good,Carbon Tetrachloride (dry)
6,Buna N (Nitrile),C1 - Fair,Carbon Tetrachloride (dry)
7,Carbon graphite,A2 - Excellent,Carbon Tetrachloride (dry)
8,Carbon Steel,A - Excellent,Carbon Tetrachloride (dry)
9,Carpenter 20,B - Good,Carbon Tetrachloride (dry)
10,Cast iron,N/A,Carbon Tetrachloride (dry)
11,Ceramic Al203,A - Excellent,Carbon Tetrachloride (dry)
12,Ceramic magnet,A - Excellent,Carbon Tetrachloride (dry)
13,ChemRaz (FFKM),N/A,Carbon Tetrachloride (dry)
14,Copper,N/A,Carbon Tetrachloride (dry)
15,CPVC,N/A,Carbon Tetrachloride (dry)
16,EPDM,B1 - Good,Carbon Tetrachloride (dry)
17,Epoxy,N/A,Carbon Tetrachloride (dry)
18,Fluorocarbon (FKM),A - Excellent,Carbon Tetrachloride (dry)
19,Hastelloy-C®,B - Good,Carbon Tetrachloride (dry)
20,Hypalon®,D - Poor,Carbon Tetrachloride (dry)
21,Hytrel®,D - Poor,Carbon Tetrachloride (dry)
22,Kalrez,N/A,Carbon Tetrachloride (dry)
23,Kel-F®,D - Poor,Carbon Tetrachloride (dry)
24,LDPE,D - Poor,Carbon Tetrachloride (dry)
25,Natural rubber,D - Poor,Carbon Tetrachloride (dry)
26,Neoprene,D - Poor,Carbon Tetrachloride (dry)
27,NORYL®,D - Poor,Carbon Tetrachloride (dry)
28,Nylon,N/A,Carbon Tetrachloride (dry)
29,Polycarbonate,N/A,Carbon Tetrachloride (dry)
30,Polyetherether Ketone (PEEK),N/A,Carbon Tetrachloride (dry)
31,Polypropylene,D - Poor,Carbon Tetrachloride (dry)
32,Polyurethane,D - Poor,Carbon Tetrachloride (dry)
33,PPS (Ryton®),A2 - Excellent,Carbon Tetrachloride (dry)
34,PTFE,A - Excellent,Carbon Tetrachloride (dry)
35,PVC,N/A,Carbon Tetrachloride (dry)
36,PVDF (Kynar®),A2 - Excellent,Carbon Tetrachloride (dry)
37,Silicone,D - Poor,Carbon Tetrachloride (dry)
38,stainless steel - 304,B - Good,Carbon Tetrachloride (dry)
39,stainless steel - 316,B2 - Good,Carbon Tetrachloride (dry)
40,Titanium,A2 - Excellent,Carbon Tetrachloride (dry)
41,Tygon®,N/A,Carbon Tetrachloride (dry)
42,Viton®,A2 - Excellent,Carbon Tetrachloride (dry)
0,,,Carbon Tetrachloride (wet)
1,ABS plastic,D - Poor,Carbon Tetrachloride (wet)
2,Acetal (Delrin®),A1 - Excellent,Carbon Tetrachloride (wet)
3,Aluminum,D - Poor,Carbon Tetrachloride (wet)
4,Brass,B1 - Good,Carbon Tetrachloride (wet)
5,Bronze,A2 - Excellent,Carbon Tetrachloride (wet)
6,Buna N (Nitrile),D - Poor,Carbon Tetrachloride (wet)
7,Carbon graphite,A2 - Excellent,Carbon Tetrachloride (wet)
8,Carbon Steel,B - Good,Carbon Tetrachloride (wet)
9,Carpenter 20,A - Excellent,Carbon Tetrachloride (wet)
10,Cast iron,C - Fair,Carbon Tetrachloride (wet)
11,Ceramic Al203,A - Excellent,Carbon Tetrachloride (wet)
12,Ceramic magnet,N/A,Carbon Tetrachloride (wet)
13,ChemRaz (FFKM),N/A,Carbon Tetrachloride (wet)
14,Copper,N/A,Carbon Tetrachloride (wet)
15,CPVC,D - Poor,Carbon Tetrachloride (wet)
16,EPDM,D - Poor,Carbon Tetrachloride (wet)
17,Epoxy,N/A,Carbon Tetrachloride (wet)
18,Fluorocarbon (FKM),N/A,Carbon Tetrachloride (wet)
19,Hastelloy-C®,B - Good,Carbon Tetrachloride (wet)
20,Hypalon®,D - Poor,Carbon Tetrachloride (wet)
21,Hytrel®,N/A,Carbon Tetrachloride (wet)
22,Kalrez,N/A,Carbon Tetrachloride (wet)
23,Kel-F®,A1 - Excellent,Carbon Tetrachloride (wet)
24,LDPE,N/A,Carbon Tetrachloride (wet)
25,Natural rubber,D - Poor,Carbon Tetrachloride (wet)
26,Neoprene,D - Poor,Carbon Tetrachloride (wet)
27,NORYL®,D - Poor,Carbon Tetrachloride (wet)
28,Nylon,N/A,Carbon Tetrachloride (wet)
29,Polycarbonate,N/A,Carbon Tetrachloride (wet)
30,Polyetherether Ketone (PEEK),N/A,Carbon Tetrachloride (wet)
31,Polypropylene,D - Poor,Carbon Tetrachloride (wet)
32,Polyurethane,D - Poor,Carbon Tetrachloride (wet)
33,PPS (Ryton®),A2 - Excellent,Carbon Tetrachloride (wet)
34,PTFE,A - Excellent,Carbon Tetrachloride (wet)
35,PVC,N/A,Carbon Tetrachloride (wet)
36,PVDF (Kynar®),A2 - Excellent,Carbon Tetrachloride (wet)
37,Silicone,D - Poor,Carbon Tetrachloride (wet)
38,stainless steel - 304,A2 - Excellent,Carbon Tetrachloride (wet)
39,stainless steel - 316,A2 - Excellent,Carbon Tetrachloride (wet)
40,Titanium,A2 - Excellent,Carbon Tetrachloride (wet)
41,Tygon®,N/A,Carbon Tetrachloride (wet)
42,Viton®,N/A,Carbon Tetrachloride (wet)
0,,,Carbonated Water
1,ABS plastic,N/A,Carbonated Water
2,Acetal (Delrin®),A - Excellent,Carbonated Water
3,Aluminum,A - Excellent,Carbonated Water
4,Brass,D - Poor,Carbonated Water
5,Bronze,A - Excellent,Carbonated Water
6,Buna N (Nitrile),A - Excellent,Carbonated Water
7,Carbon graphite,N/A,Carbonated Water
8,Carbon Steel,N/A,Carbonated Water
9,Carpenter 20,C - Fair,Carbonated Water
10,Cast iron,D - Poor,Carbonated Water
11,Ceramic Al203,N/A,Carbonated Water
12,Ceramic magnet,N/A,Carbonated Water
13,ChemRaz (FFKM),N/A,Carbonated Water
14,Copper,B - Good,Carbonated Water
15,CPVC,A - Excellent,Carbonated Water
16,EPDM,N/A,Carbonated Water
17,Epoxy,A - Excellent,Carbonated Water
18,Fluorocarbon (FKM),A - Excellent,Carbonated Water
19,Hastelloy-C®,N/A,Carbonated Water
20,Hypalon®,N/A,Carbonated Water
21,Hytrel®,N/A,Carbonated Water
22,Kalrez,N/A,Carbonated Water
23,Kel-F®,N/A,Carbonated Water
24,LDPE,A - Excellent,Carbonated Water
25,Natural rubber,N/A,Carbonated Water
26,Neoprene,A - Excellent,Carbonated Water
27,NORYL®,A - Excellent,Carbonated Water
28,Nylon,A - Excellent,Carbonated Water
29,Polycarbonate,N/A,Carbonated Water
30,Polyetherether Ketone (PEEK),N/A,Carbonated Water
31,Polypropylene,B - Good,Carbonated Water
32,Polyurethane,B - Good,Carbonated Water
33,PPS (Ryton®),N/A,Carbonated Water
34,PTFE,N/A,Carbonated Water
35,PVC,A - Excellent,Carbonated Water
36,PVDF (Kynar®),N/A,Carbonated Water
37,Silicone,N/A,Carbonated Water
38,stainless steel - 304,A - Excellent,Carbonated Water
39,stainless steel - 316,A - Excellent,Carbonated Water
40,Titanium,N/A,Carbonated Water
41,Tygon®,N/A,Carbonated Water
42,Viton®,A - Excellent,Carbonated Water
0,,,Carbonic Acid
1,ABS plastic,N/A,Carbonic Acid
2,Acetal (Delrin®),B1 - Good,Carbonic Acid
3,Aluminum,B1 - Good,Carbonic Acid
4,Brass,D - Poor,Carbonic Acid
5,Bronze,B - Good,Carbonic Acid
6,Buna N (Nitrile),D - Poor,Carbonic Acid
7,Carbon graphite,A - Excellent,Carbonic Acid
8,Carbon Steel,D - Poor,Carbonic Acid
9,Carpenter 20,A - Excellent,Carbonic Acid
10,Cast iron,D - Poor,Carbonic Acid
11,Ceramic Al203,A - Excellent,Carbonic Acid
12,Ceramic magnet,N/A,Carbonic Acid
13,ChemRaz (FFKM),N/A,Carbonic Acid
14,Copper,N/A,Carbonic Acid
15,CPVC,A - Excellent,Carbonic Acid
16,EPDM,B - Good,Carbonic Acid
17,Epoxy,A2 - Excellent,Carbonic Acid
18,Fluorocarbon (FKM),A - Excellent,Carbonic Acid
19,Hastelloy-C®,A2 - Excellent,Carbonic Acid
20,Hypalon®,C - Fair,Carbonic Acid
21,Hytrel®,D - Poor,Carbonic Acid
22,Kalrez,A - Excellent,Carbonic Acid
23,Kel-F®,A - Excellent,Carbonic Acid
24,LDPE,B2 - Good,Carbonic Acid
25,Natural rubber,C - Fair,Carbonic Acid
26,Neoprene,D - Poor,Carbonic Acid
27,NORYL®,A1 - Excellent,Carbonic Acid
28,Nylon,A1 - Excellent,Carbonic Acid
29,Polycarbonate,A1 - Excellent,Carbonic Acid
30,Polyetherether Ketone (PEEK),A - Excellent,Carbonic Acid
31,Polypropylene,A - Excellent,Carbonic Acid
32,Polyurethane,A - Excellent,Carbonic Acid
33,PPS (Ryton®),A - Excellent,Carbonic Acid
34,PTFE,A - Excellent,Carbonic Acid
35,PVC,A2 - Excellent,Carbonic Acid
36,PVDF (Kynar®),A - Excellent,Carbonic Acid
37,Silicone,A - Excellent,Carbonic Acid
38,stainless steel - 304,A1 - Excellent,Carbonic Acid
39,stainless steel - 316,A - Excellent,Carbonic Acid
40,Titanium,B1 - Good,Carbonic Acid
41,Tygon®,N/A,Carbonic Acid
42,Viton®,A - Excellent,Carbonic Acid
0,,,Catsup
1,ABS plastic,B - Good,Catsup
2,Acetal (Delrin®),B - Good,Catsup
3,Aluminum,D - Poor,Catsup
4,Brass,N/A,Catsup
5,Bronze,A - Excellent,Catsup
6,Buna N (Nitrile),A - Excellent,Catsup
7,Carbon graphite,N/A,Catsup
8,Carbon Steel,N/A,Catsup
9,Carpenter 20,C - Fair,Catsup
10,Cast iron,D - Poor,Catsup
11,Ceramic Al203,N/A,Catsup
12,Ceramic magnet,N/A,Catsup
13,ChemRaz (FFKM),N/A,Catsup
14,Copper,D - Poor,Catsup
15,CPVC,A - Excellent,Catsup
16,EPDM,A - Excellent,Catsup
17,Epoxy,A - Excellent,Catsup
18,Fluorocarbon (FKM),A - Excellent,Catsup
19,Hastelloy-C®,N/A,Catsup
20,Hypalon®,N/A,Catsup
21,Hytrel®,N/A,Catsup
22,Kalrez,N/A,Catsup
23,Kel-F®,N/A,Catsup
24,LDPE,N/A,Catsup
25,Natural rubber,N/A,Catsup
26,Neoprene,A - Excellent,Catsup
27,NORYL®,A - Excellent,Catsup
28,Nylon,A - Excellent,Catsup
29,Polycarbonate,N/A,Catsup
30,Polyetherether Ketone (PEEK),A - Excellent,Catsup
31,Polypropylene,A - Excellent,Catsup
32,Polyurethane,D - Poor,Catsup
33,PPS (Ryton®),N/A,Catsup
34,PTFE,N/A,Catsup
35,PVC,A - Excellent,Catsup
36,PVDF (Kynar®),N/A,Catsup
37,Silicone,N/A,Catsup
38,stainless steel - 304,A - Excellent,Catsup
39,stainless steel - 316,A - Excellent,Catsup
40,Titanium,N/A,Catsup
41,Tygon®,N/A,Catsup
42,Viton®,A - Excellent,Catsup
0,,,Chloric Acid
1,ABS plastic,N/A,Chloric Acid
2,Acetal (Delrin®),D - Poor,Chloric Acid
3,Aluminum,D - Poor,Chloric Acid
4,Brass,D - Poor,Chloric Acid
5,Bronze,D - Poor,Chloric Acid
6,Buna N (Nitrile),N/A,Chloric Acid
7,Carbon graphite,D - Poor,Chloric Acid
8,Carbon Steel,D - Poor,Chloric Acid
9,Carpenter 20,A1 - Excellent,Chloric Acid
10,Cast iron,D - Poor,Chloric Acid
11,Ceramic Al203,N/A,Chloric Acid
12,Ceramic magnet,N/A,Chloric Acid
13,ChemRaz (FFKM),N/A,Chloric Acid
14,Copper,D - Poor,Chloric Acid
15,CPVC,A - Excellent,Chloric Acid
16,EPDM,N/A,Chloric Acid
17,Epoxy,N/A,Chloric Acid
18,Fluorocarbon (FKM),N/A,Chloric Acid
19,Hastelloy-C®,A2 - Excellent,Chloric Acid
20,Hypalon®,N/A,Chloric Acid
21,Hytrel®,N/A,Chloric Acid
22,Kalrez,N/A,Chloric Acid
23,Kel-F®,A - Excellent,Chloric Acid
24,LDPE,N/A,Chloric Acid
25,Natural rubber,N/A,Chloric Acid
26,Neoprene,N/A,Chloric Acid
27,NORYL®,D - Poor,Chloric Acid
28,Nylon,D - Poor,Chloric Acid
29,Polycarbonate,N/A,Chloric Acid
30,Polyetherether Ketone (PEEK),N/A,Chloric Acid
31,Polypropylene,N/A,Chloric Acid
32,Polyurethane,N/A,Chloric Acid
33,PPS (Ryton®),N/A,Chloric Acid
34,PTFE,A - Excellent,Chloric Acid
35,PVC,A2 - Excellent,Chloric Acid
36,PVDF (Kynar®),N/A,Chloric Acid
37,Silicone,N/A,Chloric Acid
38,stainless steel - 304,D - Poor,Chloric Acid
39,stainless steel - 316,C1 - Fair,Chloric Acid
40,Titanium,N/A,Chloric Acid
41,Tygon®,N/A,Chloric Acid
42,Viton®,N/A,Chloric Acid
0,,,Chlorinated Glue
1,ABS plastic,N/A,Chlorinated Glue
2,Acetal (Delrin®),D - Poor,Chlorinated Glue
3,Aluminum,N/A,Chlorinated Glue
4,Brass,N/A,Chlorinated Glue
5,Bronze,A - Excellent,Chlorinated Glue
6,Buna N (Nitrile),B - Good,Chlorinated Glue
7,Carbon graphite,N/A,Chlorinated Glue
8,Carbon Steel,N/A,Chlorinated Glue
9,Carpenter 20,A - Excellent,Chlorinated Glue
10,Cast iron,D - Poor,Chlorinated Glue
11,Ceramic Al203,N/A,Chlorinated Glue
12,Ceramic magnet,N/A,Chlorinated Glue
13,ChemRaz (FFKM),N/A,Chlorinated Glue
14,Copper,N/A,Chlorinated Glue
15,CPVC,N/A,Chlorinated Glue
16,EPDM,B - Good,Chlorinated Glue
17,Epoxy,A - Excellent,Chlorinated Glue
18,Fluorocarbon (FKM),N/A,Chlorinated Glue
19,Hastelloy-C®,N/A,Chlorinated Glue
20,Hypalon®,N/A,Chlorinated Glue
21,Hytrel®,N/A,Chlorinated Glue
22,Kalrez,N/A,Chlorinated Glue
23,Kel-F®,N/A,Chlorinated Glue
24,LDPE,N/A,Chlorinated Glue
25,Natural rubber,N/A,Chlorinated Glue
26,Neoprene,D - Poor,Chlorinated Glue
27,NORYL®,N/A,Chlorinated Glue
28,Nylon,N/A,Chlorinated Glue
29,Polycarbonate,N/A,Chlorinated Glue
30,Polyetherether Ketone (PEEK),N/A,Chlorinated Glue
31,Polypropylene,N/A,Chlorinated Glue
32,Polyurethane,N/A,Chlorinated Glue
33,PPS (Ryton®),N/A,Chlorinated Glue
34,PTFE,N/A,Chlorinated Glue
35,PVC,N/A,Chlorinated Glue
36,PVDF (Kynar®),N/A,Chlorinated Glue
37,Silicone,N/A,Chlorinated Glue
38,stainless steel - 304,N/A,Chlorinated Glue
39,stainless steel - 316,A - Excellent,Chlorinated Glue
40,Titanium,N/A,Chlorinated Glue
41,Tygon®,N/A,Chlorinated Glue
42,Viton®,A - Excellent,Chlorinated Glue
0,,,Chlorine (dry)
1,ABS plastic,N/A,Chlorine (dry)
2,Acetal (Delrin®),D - Poor,Chlorine (dry)
3,Aluminum,C1 - Fair,Chlorine (dry)
4,Brass,D - Poor,Chlorine (dry)
5,Bronze,B - Good,Chlorine (dry)
6,Buna N (Nitrile),B - Good,Chlorine (dry)
7,Carbon graphite,A - Excellent,Chlorine (dry)
8,Carbon Steel,B - Good,Chlorine (dry)
9,Carpenter 20,A - Excellent,Chlorine (dry)
10,Cast iron,D - Poor,Chlorine (dry)
11,Ceramic Al203,N/A,Chlorine (dry)
12,Ceramic magnet,N/A,Chlorine (dry)
13,ChemRaz (FFKM),B - Good,Chlorine (dry)
14,Copper,A - Excellent,Chlorine (dry)
15,CPVC,D - Poor,Chlorine (dry)
16,EPDM,A - Excellent,Chlorine (dry)
17,Epoxy,D - Poor,Chlorine (dry)
18,Fluorocarbon (FKM),A - Excellent,Chlorine (dry)
19,Hastelloy-C®,A2 - Excellent,Chlorine (dry)
20,Hypalon®,D - Poor,Chlorine (dry)
21,Hytrel®,D - Poor,Chlorine (dry)
22,Kalrez,A - Excellent,Chlorine (dry)
23,Kel-F®,D - Poor,Chlorine (dry)
24,LDPE,D - Poor,Chlorine (dry)
25,Natural rubber,D - Poor,Chlorine (dry)
26,Neoprene,C - Fair,Chlorine (dry)
27,NORYL®,B1 - Good,Chlorine (dry)
28,Nylon,D - Poor,Chlorine (dry)
29,Polycarbonate,N/A,Chlorine (dry)
30,Polyetherether Ketone (PEEK),A - Excellent,Chlorine (dry)
31,Polypropylene,D - Poor,Chlorine (dry)
32,Polyurethane,D - Poor,Chlorine (dry)
33,PPS (Ryton®),D - Poor,Chlorine (dry)
34,PTFE,A - Excellent,Chlorine (dry)
35,PVC,D - Poor,Chlorine (dry)
36,PVDF (Kynar®),A - Excellent,Chlorine (dry)
37,Silicone,D - Poor,Chlorine (dry)
38,stainless steel - 304,A1 - Excellent,Chlorine (dry)
39,stainless steel - 316,B - Good,Chlorine (dry)
40,Titanium,D - Poor,Chlorine (dry)
41,Tygon®,A - Excellent,Chlorine (dry)
42,Viton®,A - Excellent,Chlorine (dry)
0,,,Chlorine Water
1,ABS plastic,N/A,Chlorine Water
2,Acetal (Delrin®),D - Poor,Chlorine Water
3,Aluminum,D - Poor,Chlorine Water
4,Brass,D - Poor,Chlorine Water
5,Bronze,B - Good,Chlorine Water
6,Buna N (Nitrile),D - Poor,Chlorine Water
7,Carbon graphite,A - Excellent,Chlorine Water
8,Carbon Steel,D - Poor,Chlorine Water
9,Carpenter 20,A2 - Excellent,Chlorine Water
10,Cast iron,N/A,Chlorine Water
11,Ceramic Al203,A - Excellent,Chlorine Water
12,Ceramic magnet,A - Excellent,Chlorine Water
13,ChemRaz (FFKM),A - Excellent,Chlorine Water
14,Copper,D - Poor,Chlorine Water
15,CPVC,A2 - Excellent,Chlorine Water
16,EPDM,C - Fair,Chlorine Water
17,Epoxy,A1 - Excellent,Chlorine Water
18,Fluorocarbon (FKM),D - Poor,Chlorine Water
19,Hastelloy-C®,A2 - Excellent,Chlorine Water
20,Hypalon®,C - Fair,Chlorine Water
21,Hytrel®,N/A,Chlorine Water
22,Kalrez,N/A,Chlorine Water
23,Kel-F®,A - Excellent,Chlorine Water
24,LDPE,B1 - Good,Chlorine Water
25,Natural rubber,C - Fair,Chlorine Water
26,Neoprene,D - Poor,Chlorine Water
27,NORYL®,C1 - Fair,Chlorine Water
28,Nylon,C1 - Fair,Chlorine Water
29,Polycarbonate,N/A,Chlorine Water
30,Polyetherether Ketone (PEEK),D - Poor,Chlorine Water
31,Polypropylene,D - Poor,Chlorine Water
32,Polyurethane,N/A,Chlorine Water
33,PPS (Ryton®),D - Poor,Chlorine Water
34,PTFE,A - Excellent,Chlorine Water
35,PVC,A2 - Excellent,Chlorine Water
36,PVDF (Kynar®),B - Good,Chlorine Water
37,Silicone,D - Poor,Chlorine Water
38,stainless steel - 304,C - Fair,Chlorine Water
39,stainless steel - 316,C - Fair,Chlorine Water
40,Titanium,A - Excellent,Chlorine Water
41,Tygon®,N/A,Chlorine Water
42,Viton®,A - Excellent,Chlorine Water
0,,,"Chlorine, Anhydrous Liquid"
1,ABS plastic,N/A,"Chlorine, Anhydrous Liquid"
2,Acetal (Delrin®),A1 - Excellent,"Chlorine, Anhydrous Liquid"
3,Aluminum,D - Poor,"Chlorine, Anhydrous Liquid"
4,Brass,D - Poor,"Chlorine, Anhydrous Liquid"
5,Bronze,D - Poor,"Chlorine, Anhydrous Liquid"
6,Buna N (Nitrile),D - Poor,"Chlorine, Anhydrous Liquid"
7,Carbon graphite,A - Excellent,"Chlorine, Anhydrous Liquid"
8,Carbon Steel,D - Poor,"Chlorine, Anhydrous Liquid"
9,Carpenter 20,D - Poor,"Chlorine, Anhydrous Liquid"
10,Cast iron,D - Poor,"Chlorine, Anhydrous Liquid"
11,Ceramic Al203,N/A,"Chlorine, Anhydrous Liquid"
12,Ceramic magnet,C - Fair,"Chlorine, Anhydrous Liquid"
13,ChemRaz (FFKM),B - Good,"Chlorine, Anhydrous Liquid"
14,Copper,N/A,"Chlorine, Anhydrous Liquid"
15,CPVC,D - Poor,"Chlorine, Anhydrous Liquid"
16,EPDM,B - Good,"Chlorine, Anhydrous Liquid"
17,Epoxy,C1 - Fair,"Chlorine, Anhydrous Liquid"
18,Fluorocarbon (FKM),C - Fair,"Chlorine, Anhydrous Liquid"
19,Hastelloy-C®,D - Poor,"Chlorine, Anhydrous Liquid"
20,Hypalon®,C - Fair,"Chlorine, Anhydrous Liquid"
21,Hytrel®,N/A,"Chlorine, Anhydrous Liquid"
22,Kalrez,A - Excellent,"Chlorine, Anhydrous Liquid"
23,Kel-F®,B2 - Good,"Chlorine, Anhydrous Liquid"
24,LDPE,D - Poor,"Chlorine, Anhydrous Liquid"
25,Natural rubber,C - Fair,"Chlorine, Anhydrous Liquid"
26,Neoprene,D - Poor,"Chlorine, Anhydrous Liquid"
27,NORYL®,B1 - Good,"Chlorine, Anhydrous Liquid"
28,Nylon,D - Poor,"Chlorine, Anhydrous Liquid"
29,Polycarbonate,C - Fair,"Chlorine, Anhydrous Liquid"
30,Polyetherether Ketone (PEEK),D - Poor,"Chlorine, Anhydrous Liquid"
31,Polypropylene,D - Poor,"Chlorine, Anhydrous Liquid"
32,Polyurethane,N/A,"Chlorine, Anhydrous Liquid"
33,PPS (Ryton®),D - Poor,"Chlorine, Anhydrous Liquid"
34,PTFE,A - Excellent,"Chlorine, Anhydrous Liquid"
35,PVC,D - Poor,"Chlorine, Anhydrous Liquid"
36,PVDF (Kynar®),A1 - Excellent,"Chlorine, Anhydrous Liquid"
37,Silicone,D - Poor,"Chlorine, Anhydrous Liquid"
38,stainless steel - 304,C1 - Fair,"Chlorine, Anhydrous Liquid"
39,stainless steel - 316,C - Fair,"Chlorine, Anhydrous Liquid"
40,Titanium,D - Poor,"Chlorine, Anhydrous Liquid"
41,Tygon®,B - Good,"Chlorine, Anhydrous Liquid"
42,Viton®,A - Excellent,"Chlorine, Anhydrous Liquid"
0,,,Chloroacetic Acid
1,ABS plastic,N/A,Chloroacetic Acid
2,Acetal (Delrin®),D - Poor,Chloroacetic Acid
3,Aluminum,D - Poor,Chloroacetic Acid
4,Brass,D - Poor,Chloroacetic Acid
5,Bronze,C - Fair,Chloroacetic Acid
6,Buna N (Nitrile),D - Poor,Chloroacetic Acid
7,Carbon graphite,A - Excellent,Chloroacetic Acid
8,Carbon Steel,D - Poor,Chloroacetic Acid
9,Carpenter 20,B1 - Good,Chloroacetic Acid
10,Cast iron,D - Poor,Chloroacetic Acid
11,Ceramic Al203,N/A,Chloroacetic Acid
12,Ceramic magnet,N/A,Chloroacetic Acid
13,ChemRaz (FFKM),A - Excellent,Chloroacetic Acid
14,Copper,D - Poor,Chloroacetic Acid
15,CPVC,D - Poor,Chloroacetic Acid
16,EPDM,B - Good,Chloroacetic Acid
17,Epoxy,C1 - Fair,Chloroacetic Acid
18,Fluorocarbon (FKM),C - Fair,Chloroacetic Acid
19,Hastelloy-C®,A1 - Excellent,Chloroacetic Acid
20,Hypalon®,N/A,Chloroacetic Acid
21,Hytrel®,D - Poor,Chloroacetic Acid
22,Kalrez,A - Excellent,Chloroacetic Acid
23,Kel-F®,A2 - Excellent,Chloroacetic Acid
24,LDPE,D - Poor,Chloroacetic Acid
25,Natural rubber,D - Poor,Chloroacetic Acid
26,Neoprene,D - Poor,Chloroacetic Acid
27,NORYL®,N/A,Chloroacetic Acid
28,Nylon,D - Poor,Chloroacetic Acid
29,Polycarbonate,D - Poor,Chloroacetic Acid
30,Polyetherether Ketone (PEEK),A - Excellent,Chloroacetic Acid
31,Polypropylene,C1 - Fair,Chloroacetic Acid
32,Polyurethane,D - Poor,Chloroacetic Acid
33,PPS (Ryton®),A - Excellent,Chloroacetic Acid
34,PTFE,A - Excellent,Chloroacetic Acid
35,PVC,B1 - Good,Chloroacetic Acid
36,PVDF (Kynar®),A1 - Excellent,Chloroacetic Acid
37,Silicone,D - Poor,Chloroacetic Acid
38,stainless steel - 304,B1 - Good,Chloroacetic Acid
39,stainless steel - 316,A1 - Excellent,Chloroacetic Acid
40,Titanium,A1 - Excellent,Chloroacetic Acid
41,Tygon®,A - Excellent,Chloroacetic Acid
42,Viton®,D - Poor,Chloroacetic Acid
0,,,Chlorobenzene (Mono)
1,ABS plastic,D - Poor,Chlorobenzene (Mono)
2,Acetal (Delrin®),D - Poor,Chlorobenzene (Mono)
3,Aluminum,A - Excellent,Chlorobenzene (Mono)
4,Brass,B1 - Good,Chlorobenzene (Mono)
5,Bronze,C - Fair,Chlorobenzene (Mono)
6,Buna N (Nitrile),D - Poor,Chlorobenzene (Mono)
7,Carbon graphite,A - Excellent,Chlorobenzene (Mono)
