,material,compatibility,chemical
12995,CPVC,A - Excellent,"Plating Solutions,   Nickel Plating:    Sulfamate 100-140°F"
12996,Epoxy,A - Excellent,"Plating Solutions,   Nickel Plating:    Sulfamate 100-140°F"
12997,Hastelloy-C®,A - Excellent,"Plating Solutions,   Nickel Plating:    Sulfamate 100-140°F"
12998,Neoprene,A - Excellent,"Plating Solutions,   Nickel Plating:    Sulfamate 100-140°F"
12999,NORYL®,A - Excellent,"Plating Solutions,   Nickel Plating:    Sulfamate 100-140°F"
13000,Nylon,A - Excellent,"Plating Solutions,   Nickel Plating:    Sulfamate 100-140°F"
13001,Polypropylene,A - Excellent,"Plating Solutions,   Nickel Plating:    Sulfamate 100-140°F"
13002,PTFE,A - Excellent,"Plating Solutions,   Nickel Plating:    Sulfamate 100-140°F"
13003,PVC,A - Excellent,"Plating Solutions,   Nickel Plating:    Sulfamate 100-140°F"
13004,stainless steel - 316,C - Fair,"Plating Solutions,   Nickel Plating:    Sulfamate 100-140°F"
13005,Titanium,A - Excellent,"Plating Solutions,   Nickel Plating:    Sulfamate 100-140°F"
13006,Viton®,A - Excellent,"Plating Solutions,   Nickel Plating:    Sulfamate 100-140°F"
13007,Buna N (Nitrile),A - Excellent,"Plating Solutions,   Nickel Plating:    Watts Type 115-160°F"
13008,CPVC,D - Poor,"Plating Solutions,   Nickel Plating:    Watts Type 115-160°F"
13009,Epoxy,D - Poor,"Plating Solutions,   Nickel Plating:    Watts Type 115-160°F"
13010,Hastelloy-C®,A - Excellent,"Plating Solutions,   Nickel Plating:    Watts Type 115-160°F"
13011,Neoprene,A - Excellent,"Plating Solutions,   Nickel Plating:    Watts Type 115-160°F"
13012,NORYL®,A - Excellent,"Plating Solutions,   Nickel Plating:    Watts Type 115-160°F"
13013,Nylon,A - Excellent,"Plating Solutions,   Nickel Plating:    Watts Type 115-160°F"
13014,Polypropylene,A - Excellent,"Plating Solutions,   Nickel Plating:    Watts Type 115-160°F"
13015,PTFE,A - Excellent,"Plating Solutions,   Nickel Plating:    Watts Type 115-160°F"
13016,PVC,D - Poor,"Plating Solutions,   Nickel Plating:    Watts Type 115-160°F"
13017,stainless steel - 316,C - Fair,"Plating Solutions,   Nickel Plating:    Watts Type 115-160°F"
13018,Titanium,A - Excellent,"Plating Solutions,   Nickel Plating:    Watts Type 115-160°F"
13019,Viton®,A - Excellent,"Plating Solutions,   Nickel Plating:    Watts Type 115-160°F"
13020,Buna N (Nitrile),A - Excellent,"Plating Solutions,   Rhodium Plating 120°F"
13021,Ceramic Al203,A - Excellent,"Plating Solutions,   Rhodium Plating 120°F"
13022,CPVC,A - Excellent,"Plating Solutions,   Rhodium Plating 120°F"
13023,EPDM,A - Excellent,"Plating Solutions,   Rhodium Plating 120°F"
13024,Epoxy,A - Excellent,"Plating Solutions,   Rhodium Plating 120°F"
13025,Hastelloy-C®,D - Poor,"Plating Solutions,   Rhodium Plating 120°F"
13026,Neoprene,B - Good,"Plating Solutions,   Rhodium Plating 120°F"
13027,NORYL®,A - Excellent,"Plating Solutions,   Rhodium Plating 120°F"
13028,Nylon,D - Poor,"Plating Solutions,   Rhodium Plating 120°F"
13029,Polypropylene,A - Excellent,"Plating Solutions,   Rhodium Plating 120°F"
13030,PTFE,A - Excellent,"Plating Solutions,   Rhodium Plating 120°F"
13031,PVC,A - Excellent,"Plating Solutions,   Rhodium Plating 120°F"
13032,stainless steel - 316,D - Poor,"Plating Solutions,   Rhodium Plating 120°F"
13033,Titanium,D - Poor,"Plating Solutions,   Rhodium Plating 120°F"
13034,Viton®,A - Excellent,"Plating Solutions,   Rhodium Plating 120°F"
13035,Buna N (Nitrile),A - Excellent,"Plating Solutions,   Silver Plating 80-120°F"
13036,CPVC,A - Excellent,"Plating Solutions,   Silver Plating 80-120°F"
13037,EPDM,A - Excellent,"Plating Solutions,   Silver Plating 80-120°F"
13038,Epoxy,A - Excellent,"Plating Solutions,   Silver Plating 80-120°F"
13039,Hastelloy-C®,A - Excellent,"Plating Solutions,   Silver Plating 80-120°F"
13040,Neoprene,A - Excellent,"Plating Solutions,   Silver Plating 80-120°F"
13041,NORYL®,A - Excellent,"Plating Solutions,   Silver Plating 80-120°F"
13042,Nylon,A - Excellent,"Plating Solutions,   Silver Plating 80-120°F"
13043,Polypropylene,A - Excellent,"Plating Solutions,   Silver Plating 80-120°F"
13044,PTFE,A - Excellent,"Plating Solutions,   Silver Plating 80-120°F"
13045,PVC,A - Excellent,"Plating Solutions,   Silver Plating 80-120°F"
13046,stainless steel - 316,A - Excellent,"Plating Solutions,   Silver Plating 80-120°F"
13047,Titanium,A - Excellent,"Plating Solutions,   Silver Plating 80-120°F"
13048,Viton®,A - Excellent,"Plating Solutions,   Silver Plating 80-120°F"
13049,Buna N (Nitrile),B - Good,"Plating Solutions,   Tin-Fluoborate Plating 100°F"
13050,CPVC,A - Excellent,"Plating Solutions,   Tin-Fluoborate Plating 100°F"
13051,Epoxy,A - Excellent,"Plating Solutions,   Tin-Fluoborate Plating 100°F"
13052,Hastelloy-C®,A - Excellent,"Plating Solutions,   Tin-Fluoborate Plating 100°F"
13053,Neoprene,C - Fair,"Plating Solutions,   Tin-Fluoborate Plating 100°F"
13054,NORYL®,A - Excellent,"Plating Solutions,   Tin-Fluoborate Plating 100°F"
13055,Nylon,D - Poor,"Plating Solutions,   Tin-Fluoborate Plating 100°F"
13056,Polypropylene,A - Excellent,"Plating Solutions,   Tin-Fluoborate Plating 100°F"
13057,PTFE,A - Excellent,"Plating Solutions,   Tin-Fluoborate Plating 100°F"
13058,PVC,A - Excellent,"Plating Solutions,   Tin-Fluoborate Plating 100°F"
13059,stainless steel - 316,C - Fair,"Plating Solutions,   Tin-Fluoborate Plating 100°F"
13060,Titanium,D - Poor,"Plating Solutions,   Tin-Fluoborate Plating 100°F"
13061,Viton®,A - Excellent,"Plating Solutions,   Tin-Fluoborate Plating 100°F"
13062,Buna N (Nitrile),B - Good,"Plating Solutions,   Tin-Lead Plating 100°F"
13063,CPVC,A - Excellent,"Plating Solutions,   Tin-Lead Plating 100°F"
13064,Epoxy,A - Excellent,"Plating Solutions,   Tin-Lead Plating 100°F"
13065,Hastelloy-C®,A - Excellent,"Plating Solutions,   Tin-Lead Plating 100°F"
13066,Neoprene,C - Fair,"Plating Solutions,   Tin-Lead Plating 100°F"
13067,NORYL®,A - Excellent,"Plating Solutions,   Tin-Lead Plating 100°F"
13068,Nylon,D - Poor,"Plating Solutions,   Tin-Lead Plating 100°F"
13069,Polypropylene,A - Excellent,"Plating Solutions,   Tin-Lead Plating 100°F"
13070,PTFE,A - Excellent,"Plating Solutions,   Tin-Lead Plating 100°F"
13071,PVC,A - Excellent,"Plating Solutions,   Tin-Lead Plating 100°F"
13072,stainless steel - 316,C - Fair,"Plating Solutions,   Tin-Lead Plating 100°F"
13073,Titanium,D - Poor,"Plating Solutions,   Tin-Lead Plating 100°F"
13074,Viton®,A - Excellent,"Plating Solutions,   Tin-Lead Plating 100°F"
13075,Buna N (Nitrile),A - Excellent,"Plating Solutions,   Zinc Plating:    Acid Chloride 140°F"
13076,CPVC,A - Excellent,"Plating Solutions,   Zinc Plating:    Acid Chloride 140°F"
13077,Epoxy,A - Excellent,"Plating Solutions,   Zinc Plating:    Acid Chloride 140°F"
13078,Hastelloy-C®,D - Poor,"Plating Solutions,   Zinc Plating:    Acid Chloride 140°F"
13079,Neoprene,A - Excellent,"Plating Solutions,   Zinc Plating:    Acid Chloride 140°F"
13080,NORYL®,A - Excellent,"Plating Solutions,   Zinc Plating:    Acid Chloride 140°F"
13081,Nylon,D - Poor,"Plating Solutions,   Zinc Plating:    Acid Chloride 140°F"
13082,Polypropylene,A - Excellent,"Plating Solutions,   Zinc Plating:    Acid Chloride 140°F"
13083,PTFE,A - Excellent,"Plating Solutions,   Zinc Plating:    Acid Chloride 140°F"
13084,PVC,A - Excellent,"Plating Solutions,   Zinc Plating:    Acid Chloride 140°F"
13085,stainless steel - 316,D - Poor,"Plating Solutions,   Zinc Plating:    Acid Chloride 140°F"
13086,Titanium,A - Excellent,"Plating Solutions,   Zinc Plating:    Acid Chloride 140°F"
13087,Viton®,A - Excellent,"Plating Solutions,   Zinc Plating:    Acid Chloride 140°F"
13088,Buna N (Nitrile),B - Good,"Plating Solutions,   Zinc Plating:    Acid Fluoborate Bath R.T."
13089,CPVC,A - Excellent,"Plating Solutions,   Zinc Plating:    Acid Fluoborate Bath R.T."
13090,Epoxy,A - Excellent,"Plating Solutions,   Zinc Plating:    Acid Fluoborate Bath R.T."
13091,Hastelloy-C®,A - Excellent,"Plating Solutions,   Zinc Plating:    Acid Fluoborate Bath R.T."
13092,Neoprene,C - Fair,"Plating Solutions,   Zinc Plating:    Acid Fluoborate Bath R.T."
13093,NORYL®,A - Excellent,"Plating Solutions,   Zinc Plating:    Acid Fluoborate Bath R.T."
13094,Nylon,D - Poor,"Plating Solutions,   Zinc Plating:    Acid Fluoborate Bath R.T."
13095,Polypropylene,A - Excellent,"Plating Solutions,   Zinc Plating:    Acid Fluoborate Bath R.T."
13096,PTFE,A - Excellent,"Plating Solutions,   Zinc Plating:    Acid Fluoborate Bath R.T."
13097,PVC,A - Excellent,"Plating Solutions,   Zinc Plating:    Acid Fluoborate Bath R.T."
13098,stainless steel - 316,C - Fair,"Plating Solutions,   Zinc Plating:    Acid Fluoborate Bath R.T."
13099,Titanium,D - Poor,"Plating Solutions,   Zinc Plating:    Acid Fluoborate Bath R.T."
13100,Viton®,A - Excellent,"Plating Solutions,   Zinc Plating:    Acid Fluoborate Bath R.T."
13101,Buna N (Nitrile),A - Excellent,"Plating Solutions,   Zinc Plating:    Acid Sulfate Bath 150°F"
13102,CPVC,D - Poor,"Plating Solutions,   Zinc Plating:    Acid Sulfate Bath 150°F"
13103,Epoxy,D - Poor,"Plating Solutions,   Zinc Plating:    Acid Sulfate Bath 150°F"
13104,Hastelloy-C®,A - Excellent,"Plating Solutions,   Zinc Plating:    Acid Sulfate Bath 150°F"
13105,Neoprene,B - Good,"Plating Solutions,   Zinc Plating:    Acid Sulfate Bath 150°F"
13106,NORYL®,A - Excellent,"Plating Solutions,   Zinc Plating:    Acid Sulfate Bath 150°F"
13107,Nylon,D - Poor,"Plating Solutions,   Zinc Plating:    Acid Sulfate Bath 150°F"
13108,Polypropylene,A - Excellent,"Plating Solutions,   Zinc Plating:    Acid Sulfate Bath 150°F"
13109,PTFE,A - Excellent,"Plating Solutions,   Zinc Plating:    Acid Sulfate Bath 150°F"
13110,PVC,D - Poor,"Plating Solutions,   Zinc Plating:    Acid Sulfate Bath 150°F"
13111,stainless steel - 316,C - Fair,"Plating Solutions,   Zinc Plating:    Acid Sulfate Bath 150°F"
13112,Titanium,A - Excellent,"Plating Solutions,   Zinc Plating:    Acid Sulfate Bath 150°F"
13113,Viton®,A - Excellent,"Plating Solutions,   Zinc Plating:    Acid Sulfate Bath 150°F"
13114,Buna N (Nitrile),A - Excellent,"Plating Solutions,   Zinc Plating:    Alkaline Cyanide Bath R.T."
13115,CPVC,A - Excellent,"Plating Solutions,   Zinc Plating:    Alkaline Cyanide Bath R.T."
13116,Epoxy,A - Excellent,"Plating Solutions,   Zinc Plating:    Alkaline Cyanide Bath R.T."
13117,Hastelloy-C®,A - Excellent,"Plating Solutions,   Zinc Plating:    Alkaline Cyanide Bath R.T."
13118,Neoprene,A - Excellent,"Plating Solutions,   Zinc Plating:    Alkaline Cyanide Bath R.T."
13119,NORYL®,A - Excellent,"Plating Solutions,   Zinc Plating:    Alkaline Cyanide Bath R.T."
13120,Nylon,A - Excellent,"Plating Solutions,   Zinc Plating:    Alkaline Cyanide Bath R.T."
13121,Polypropylene,A - Excellent,"Plating Solutions,   Zinc Plating:    Alkaline Cyanide Bath R.T."
13122,PTFE,A - Excellent,"Plating Solutions,   Zinc Plating:    Alkaline Cyanide Bath R.T."
13123,PVC,A - Excellent,"Plating Solutions,   Zinc Plating:    Alkaline Cyanide Bath R.T."
13124,stainless steel - 316,A - Excellent,"Plating Solutions,   Zinc Plating:    Alkaline Cyanide Bath R.T."
13125,Titanium,A - Excellent,"Plating Solutions,   Zinc Plating:    Alkaline Cyanide Bath R.T."
13126,Viton®,A - Excellent,"Plating Solutions,   Zinc Plating:    Alkaline Cyanide Bath R.T."
13127,ABS plastic,A - Excellent,Potash (Potassium Carbonate)
13128,Acetal (Delrin®),B - Good,Potash (Potassium Carbonate)
13129,Aluminum,D - Poor,Potash (Potassium Carbonate)
13130,Bronze,B - Good,Potash (Potassium Carbonate)
13131,Buna N (Nitrile),A - Excellent,Potash (Potassium Carbonate)
13132,Carbon graphite,A - Excellent,Potash (Potassium Carbonate)
13133,Carbon Steel,B - Good,Potash (Potassium Carbonate)
13134,Carpenter 20,B - Good,Potash (Potassium Carbonate)
13135,Cast iron,C - Fair,Potash (Potassium Carbonate)
13136,Ceramic Al203,D - Poor,Potash (Potassium Carbonate)
13137,ChemRaz (FFKM),A - Excellent,Potash (Potassium Carbonate)
13138,Copper,B - Good,Potash (Potassium Carbonate)
13139,CPVC,A - Excellent,Potash (Potassium Carbonate)
13140,EPDM,A1 - Excellent,Potash (Potassium Carbonate)
13141,Epoxy,A - Excellent,Potash (Potassium Carbonate)
13142,Fluorocarbon (FKM),A - Excellent,Potash (Potassium Carbonate)
13143,Hastelloy-C®,B - Good,Potash (Potassium Carbonate)
13144,Hytrel®,D - Poor,Potash (Potassium Carbonate)
13145,Kalrez,A - Excellent,Potash (Potassium Carbonate)
13146,LDPE,A1 - Excellent,Potash (Potassium Carbonate)
13147,Natural rubber,A - Excellent,Potash (Potassium Carbonate)
13148,Neoprene,A - Excellent,Potash (Potassium Carbonate)
13149,NORYL®,A - Excellent,Potash (Potassium Carbonate)
13150,Nylon,A - Excellent,Potash (Potassium Carbonate)
13151,Polyetherether Ketone (PEEK),A - Excellent,Potash (Potassium Carbonate)
13152,Polypropylene,A - Excellent,Potash (Potassium Carbonate)
13153,Polyurethane,D - Poor,Potash (Potassium Carbonate)
13154,PVC,A - Excellent,Potash (Potassium Carbonate)
13155,PVDF (Kynar®),A - Excellent,Potash (Potassium Carbonate)
13156,stainless steel - 304,B - Good,Potash (Potassium Carbonate)
13157,stainless steel - 316,B - Good,Potash (Potassium Carbonate)
13158,Titanium,A - Excellent,Potash (Potassium Carbonate)
13159,Tygon®,B - Good,Potash (Potassium Carbonate)
13160,Viton®,A - Excellent,Potash (Potassium Carbonate)
13161,ABS plastic,A - Excellent,Potassium Bicarbonate
13162,Acetal (Delrin®),C - Fair,Potassium Bicarbonate
13163,Aluminum,D - Poor,Potassium Bicarbonate
13164,Bronze,B - Good,Potassium Bicarbonate
13165,Buna N (Nitrile),A - Excellent,Potassium Bicarbonate
13166,Carbon graphite,A - Excellent,Potassium Bicarbonate
13167,Carbon Steel,B - Good,Potassium Bicarbonate
13168,Carpenter 20,B - Good,Potassium Bicarbonate
13169,Cast iron,A - Excellent,Potassium Bicarbonate
13170,Ceramic Al203,A - Excellent,Potassium Bicarbonate
13171,Ceramic magnet,A - Excellent,Potassium Bicarbonate
13172,ChemRaz (FFKM),A - Excellent,Potassium Bicarbonate
13173,Copper,B - Good,Potassium Bicarbonate
13174,CPVC,A - Excellent,Potassium Bicarbonate
13175,EPDM,A - Excellent,Potassium Bicarbonate
13176,Epoxy,A - Excellent,Potassium Bicarbonate
13177,Fluorocarbon (FKM),A - Excellent,Potassium Bicarbonate
13178,Hastelloy-C®,B - Good,Potassium Bicarbonate
13179,Kalrez,A - Excellent,Potassium Bicarbonate
13180,Kel-F®,A - Excellent,Potassium Bicarbonate
13181,LDPE,A - Excellent,Potassium Bicarbonate
13182,Natural rubber,A - Excellent,Potassium Bicarbonate
13183,Neoprene,A - Excellent,Potassium Bicarbonate
13184,NORYL®,A1 - Excellent,Potassium Bicarbonate
13185,Nylon,A1 - Excellent,Potassium Bicarbonate
13186,Polyetherether Ketone (PEEK),A - Excellent,Potassium Bicarbonate
13187,Polypropylene,A - Excellent,Potassium Bicarbonate
13188,Polyurethane,D - Poor,Potassium Bicarbonate
13189,PPS (Ryton®),A - Excellent,Potassium Bicarbonate
13190,PTFE,A - Excellent,Potassium Bicarbonate
13191,PVC,A - Excellent,Potassium Bicarbonate
13192,PVDF (Kynar®),B - Good,Potassium Bicarbonate
13193,Silicone,A1 - Excellent,Potassium Bicarbonate
13194,stainless steel - 304,B - Good,Potassium Bicarbonate
13195,stainless steel - 316,B - Good,Potassium Bicarbonate
13196,Titanium,A - Excellent,Potassium Bicarbonate
13197,Tygon®,A - Excellent,Potassium Bicarbonate
13198,Viton®,A - Excellent,Potassium Bicarbonate
13199,ABS plastic,A1 - Excellent,Potassium Bromide
13200,Acetal (Delrin®),A - Excellent,Potassium Bromide
13201,Aluminum,C1 - Fair,Potassium Bromide
13202,Bronze,B - Good,Potassium Bromide
13203,Buna N (Nitrile),A - Excellent,Potassium Bromide
13204,Carbon graphite,A - Excellent,Potassium Bromide
13205,Carpenter 20,B - Good,Potassium Bromide
13206,Cast iron,D - Poor,Potassium Bromide
13207,Ceramic Al203,C - Fair,Potassium Bromide
13208,Ceramic magnet,A - Excellent,Potassium Bromide
13209,ChemRaz (FFKM),A - Excellent,Potassium Bromide
13210,Copper,B - Good,Potassium Bromide
13211,CPVC,A - Excellent,Potassium Bromide
13212,EPDM,A1 - Excellent,Potassium Bromide
13213,Epoxy,A - Excellent,Potassium Bromide
13214,Fluorocarbon (FKM),A - Excellent,Potassium Bromide
13215,Hastelloy-C®,B - Good,Potassium Bromide
13216,Kalrez,A - Excellent,Potassium Bromide
13217,Kel-F®,A - Excellent,Potassium Bromide
13218,LDPE,A - Excellent,Potassium Bromide
13219,Natural rubber,A - Excellent,Potassium Bromide
13220,Neoprene,A - Excellent,Potassium Bromide
13221,NORYL®,A1 - Excellent,Potassium Bromide
13222,Nylon,A1 - Excellent,Potassium Bromide
13223,Polycarbonate,A1 - Excellent,Potassium Bromide
13224,Polypropylene,A - Excellent,Potassium Bromide
13225,Polyurethane,D - Poor,Potassium Bromide
13226,PPS (Ryton®),A - Excellent,Potassium Bromide
13227,PTFE,A - Excellent,Potassium Bromide
13228,PVC,A - Excellent,Potassium Bromide
13229,PVDF (Kynar®),A - Excellent,Potassium Bromide
13230,Silicone,A1 - Excellent,Potassium Bromide
13231,stainless steel - 304,B - Good,Potassium Bromide
13232,stainless steel - 316,B - Good,Potassium Bromide
13233,Titanium,A - Excellent,Potassium Bromide
13234,Tygon®,B - Good,Potassium Bromide
13235,Viton®,A - Excellent,Potassium Bromide
13236,ABS plastic,A - Excellent,Potassium Chlorate
13237,Acetal (Delrin®),B - Good,Potassium Chlorate
13238,Aluminum,B - Good,Potassium Chlorate
13239,Bronze,B1 - Good,Potassium Chlorate
13240,Buna N (Nitrile),A1 - Excellent,Potassium Chlorate
13241,Carbon graphite,A2 - Excellent,Potassium Chlorate
13242,Carpenter 20,B - Good,Potassium Chlorate
13243,Cast iron,C - Fair,Potassium Chlorate
13244,Ceramic Al203,B - Good,Potassium Chlorate
13245,ChemRaz (FFKM),A - Excellent,Potassium Chlorate
13246,Copper,B1 - Good,Potassium Chlorate
13247,CPVC,A - Excellent,Potassium Chlorate
13248,EPDM,A1 - Excellent,Potassium Chlorate
13249,Epoxy,A - Excellent,Potassium Chlorate
13250,Fluorocarbon (FKM),A - Excellent,Potassium Chlorate
13251,Hastelloy-C®,B - Good,Potassium Chlorate
13252,Kalrez,A - Excellent,Potassium Chlorate
13253,Kel-F®,A2 - Excellent,Potassium Chlorate
13254,LDPE,A1 - Excellent,Potassium Chlorate
13255,Neoprene,A - Excellent,Potassium Chlorate
13256,NORYL®,A1 - Excellent,Potassium Chlorate
13257,Nylon,C1 - Fair,Potassium Chlorate
13258,Polycarbonate,A1 - Excellent,Potassium Chlorate
13259,Polyetherether Ketone (PEEK),A - Excellent,Potassium Chlorate
13260,Polypropylene,A - Excellent,Potassium Chlorate
13261,Polyurethane,A - Excellent,Potassium Chlorate
13262,PPS (Ryton®),A - Excellent,Potassium Chlorate
13263,PTFE,A - Excellent,Potassium Chlorate
13264,PVC,A - Excellent,Potassium Chlorate
13265,PVDF (Kynar®),A - Excellent,Potassium Chlorate
13266,Silicone,B - Good,Potassium Chlorate
13267,stainless steel - 304,B1 - Good,Potassium Chlorate
13268,stainless steel - 316,B - Good,Potassium Chlorate
13269,Titanium,A - Excellent,Potassium Chlorate
13270,Tygon®,B - Good,Potassium Chlorate
13271,Viton®,A - Excellent,Potassium Chlorate
13272,ABS plastic,A - Excellent,Potassium Chloride
13273,Acetal (Delrin®),A - Excellent,Potassium Chloride
13274,Aluminum,D - Poor,Potassium Chloride
13275,Brass,D - Poor,Potassium Chloride
13276,Bronze,B - Good,Potassium Chloride
13277,Buna N (Nitrile),A1 - Excellent,Potassium Chloride
13278,Carbon graphite,A - Excellent,Potassium Chloride
13279,Carbon Steel,D - Poor,Potassium Chloride
13280,Carpenter 20,A - Excellent,Potassium Chloride
13281,Cast iron,A - Excellent,Potassium Chloride
13282,ChemRaz (FFKM),A - Excellent,Potassium Chloride
13283,Copper,B - Good,Potassium Chloride
13284,CPVC,A - Excellent,Potassium Chloride
13285,EPDM,A1 - Excellent,Potassium Chloride
13286,Epoxy,A - Excellent,Potassium Chloride
13287,Fluorocarbon (FKM),A - Excellent,Potassium Chloride
13288,Hastelloy-C®,A - Excellent,Potassium Chloride
13289,Hypalon®,A - Excellent,Potassium Chloride
13290,Hytrel®,B - Good,Potassium Chloride
13291,Kalrez,A - Excellent,Potassium Chloride
13292,Kel-F®,A - Excellent,Potassium Chloride
13293,LDPE,A1 - Excellent,Potassium Chloride
13294,Natural rubber,A - Excellent,Potassium Chloride
13295,Neoprene,A - Excellent,Potassium Chloride
13296,NORYL®,A1 - Excellent,Potassium Chloride
13297,Nylon,A1 - Excellent,Potassium Chloride
13298,Polycarbonate,A - Excellent,Potassium Chloride
13299,Polyetherether Ketone (PEEK),A - Excellent,Potassium Chloride
13300,Polypropylene,A - Excellent,Potassium Chloride
13301,Polyurethane,A - Excellent,Potassium Chloride
13302,PPS (Ryton®),A - Excellent,Potassium Chloride
13303,PTFE,A - Excellent,Potassium Chloride
13304,PVC,A - Excellent,Potassium Chloride
13305,PVDF (Kynar®),A - Excellent,Potassium Chloride
13306,Silicone,A - Excellent,Potassium Chloride
13307,stainless steel - 304,B1 - Good,Potassium Chloride
13308,stainless steel - 316,A1 - Excellent,Potassium Chloride
13309,Titanium,A - Excellent,Potassium Chloride
13310,Tygon®,A - Excellent,Potassium Chloride
13311,Viton®,A - Excellent,Potassium Chloride
13312,Acetal (Delrin®),C - Fair,Potassium Chromate
13313,Aluminum,B1 - Good,Potassium Chromate
13314,Bronze,B1 - Good,Potassium Chromate
13315,Buna N (Nitrile),A1 - Excellent,Potassium Chromate
13316,Carbon graphite,A - Excellent,Potassium Chromate
13317,Carbon Steel,B - Good,Potassium Chromate
13318,Carpenter 20,B - Good,Potassium Chromate
13319,Cast iron,A - Excellent,Potassium Chromate
13320,Ceramic Al203,B - Good,Potassium Chromate
13321,ChemRaz (FFKM),A - Excellent,Potassium Chromate
13322,CPVC,A - Excellent,Potassium Chromate
13323,EPDM,A2 - Excellent,Potassium Chromate
13324,Epoxy,C - Fair,Potassium Chromate
13325,Fluorocarbon (FKM),A - Excellent,Potassium Chromate
13326,Hastelloy-C®,A - Excellent,Potassium Chromate
13327,Kalrez,A - Excellent,Potassium Chromate
13328,LDPE,A - Excellent,Potassium Chromate
13329,Natural rubber,B - Good,Potassium Chromate
13330,Neoprene,A - Excellent,Potassium Chromate
13331,NORYL®,A2 - Excellent,Potassium Chromate
13332,Nylon,B - Good,Potassium Chromate
13333,Polypropylene,A - Excellent,Potassium Chromate
13334,Polyurethane,B - Good,Potassium Chromate
13335,PTFE,A1 - Excellent,Potassium Chromate
13336,PVC,A - Excellent,Potassium Chromate
13337,PVDF (Kynar®),B - Good,Potassium Chromate
13338,stainless steel - 304,B1 - Good,Potassium Chromate
13339,stainless steel - 316,B1 - Good,Potassium Chromate
13340,Tygon®,B - Good,Potassium Chromate
13341,Viton®,A - Excellent,Potassium Chromate
13342,ABS plastic,A - Excellent,Potassium Cyanide Solutions
13343,Acetal (Delrin®),C - Fair,Potassium Cyanide Solutions
13344,Aluminum,D - Poor,Potassium Cyanide Solutions
13345,Brass,D - Poor,Potassium Cyanide Solutions
13346,Bronze,D - Poor,Potassium Cyanide Solutions
13347,Buna N (Nitrile),A1 - Excellent,Potassium Cyanide Solutions
13348,Carbon graphite,A - Excellent,Potassium Cyanide Solutions
13349,Carbon Steel,B - Good,Potassium Cyanide Solutions
13350,Carpenter 20,B - Good,Potassium Cyanide Solutions
13351,Cast iron,B - Good,Potassium Cyanide Solutions
13352,Ceramic Al203,D - Poor,Potassium Cyanide Solutions
13353,ChemRaz (FFKM),A - Excellent,Potassium Cyanide Solutions
13354,Copper,D - Poor,Potassium Cyanide Solutions
13355,CPVC,A - Excellent,Potassium Cyanide Solutions
13356,EPDM,A1 - Excellent,Potassium Cyanide Solutions
13357,Epoxy,A - Excellent,Potassium Cyanide Solutions
13358,Fluorocarbon (FKM),A - Excellent,Potassium Cyanide Solutions
13359,Hastelloy-C®,B - Good,Potassium Cyanide Solutions
13360,Hypalon®,A - Excellent,Potassium Cyanide Solutions
13361,Hytrel®,B - Good,Potassium Cyanide Solutions
13362,Kalrez,A - Excellent,Potassium Cyanide Solutions
13363,Kel-F®,A - Excellent,Potassium Cyanide Solutions
13364,LDPE,A - Excellent,Potassium Cyanide Solutions
13365,Natural rubber,A - Excellent,Potassium Cyanide Solutions
13366,Neoprene,B - Good,Potassium Cyanide Solutions
13367,NORYL®,A1 - Excellent,Potassium Cyanide Solutions
13368,Nylon,A1 - Excellent,Potassium Cyanide Solutions
13369,Polypropylene,A - Excellent,Potassium Cyanide Solutions
13370,Polyurethane,A - Excellent,Potassium Cyanide Solutions
13371,PPS (Ryton®),A - Excellent,Potassium Cyanide Solutions
13372,PTFE,A - Excellent,Potassium Cyanide Solutions
13373,PVC,A - Excellent,Potassium Cyanide Solutions
13374,PVDF (Kynar®),A - Excellent,Potassium Cyanide Solutions
13375,Silicone,A - Excellent,Potassium Cyanide Solutions
13376,stainless steel - 304,B1 - Good,Potassium Cyanide Solutions
13377,stainless steel - 316,B1 - Good,Potassium Cyanide Solutions
13378,Titanium,A - Excellent,Potassium Cyanide Solutions
13379,Tygon®,A - Excellent,Potassium Cyanide Solutions
13380,Viton®,A - Excellent,Potassium Cyanide Solutions
13381,ABS plastic,B1 - Good,Potassium Dichromate
13382,Acetal (Delrin®),A - Excellent,Potassium Dichromate
13383,Aluminum,B - Good,Potassium Dichromate
13384,Bronze,B1 - Good,Potassium Dichromate
13385,Buna N (Nitrile),A1 - Excellent,Potassium Dichromate
13386,Carbon graphite,A - Excellent,Potassium Dichromate
13387,Carbon Steel,B - Good,Potassium Dichromate
13388,Carpenter 20,B - Good,Potassium Dichromate
13389,Cast iron,A - Excellent,Potassium Dichromate
13390,Ceramic Al203,B - Good,Potassium Dichromate
13391,Ceramic magnet,A - Excellent,Potassium Dichromate
13392,ChemRaz (FFKM),A - Excellent,Potassium Dichromate
13393,Copper,B - Good,Potassium Dichromate
13394,CPVC,A - Excellent,Potassium Dichromate
13395,EPDM,A1 - Excellent,Potassium Dichromate
13396,Epoxy,C - Fair,Potassium Dichromate
13397,Fluorocarbon (FKM),A - Excellent,Potassium Dichromate
13398,Hastelloy-C®,B - Good,Potassium Dichromate
13399,Hypalon®,A - Excellent,Potassium Dichromate
13400,Hytrel®,C - Fair,Potassium Dichromate
13401,Kalrez,A - Excellent,Potassium Dichromate
13402,Kel-F®,A - Excellent,Potassium Dichromate
